"stfips","areatype","area","areaname","periodyear","periodtype","period","Adjusted","Preliminary","benchmark",laborforce,emplab,unemp,unemprate
"06","04","000073","San Diego County","1991","03","04","Not adj","Not Prelim","2019",1206700,1134900,71800,5.9
"06","04","000073","San Diego County","1991","03","05","Not adj","Not Prelim","2019",1205200,1130300,74800,6.2
"06","04","000073","San Diego County","1991","03","06","Not adj","Not Prelim","2019",1216300,1135200,81000,6.7
"06","04","000073","San Diego County","1991","03","07","Not adj","Not Prelim","2019",1216900,1134300,82600,6.8
"06","04","000073","San Diego County","1991","03","08","Not adj","Not Prelim","2019",1207000,1130600,76500,6.3
"06","04","000073","San Diego County","1991","03","09","Not adj","Not Prelim","2019",1200600,1123100,77400,6.4
"06","04","000073","San Diego County","1991","03","10","Not adj","Not Prelim","2019",1202900,1127100,75900,6.3
"06","04","000073","San Diego County","1991","03","11","Not adj","Not Prelim","2019",1199400,1125800,73600,6.1
"06","04","000073","San Diego County","1991","03","12","Not adj","Not Prelim","2019",1195300,1123200,72100,6.0
"06","04","000073","San Diego County","1992","01","00","Not adj","Not Prelim","2019",1214000,1126300,87600,7.2
"06","04","000073","San Diego County","1992","03","01","Not adj","Not Prelim","2019",1207000,1125400,81600,6.8
"06","04","000073","San Diego County","1992","03","02","Not adj","Not Prelim","2019",1211500,1129200,82300,6.8
"06","04","000073","San Diego County","1992","03","03","Not adj","Not Prelim","2019",1211000,1129900,81100,6.7
"06","04","000073","San Diego County","1992","03","04","Not adj","Not Prelim","2019",1204900,1125000,79900,6.6
"06","04","000073","San Diego County","1992","03","05","Not adj","Not Prelim","2019",1206300,1123900,82400,6.8
"06","04","000073","San Diego County","1992","03","06","Not adj","Not Prelim","2019",1224800,1131400,93400,7.6
"06","04","000073","San Diego County","1992","03","07","Not adj","Not Prelim","2019",1226800,1131000,95900,7.8
"06","04","000073","San Diego County","1992","03","08","Not adj","Not Prelim","2019",1219300,1126000,93300,7.6
"06","04","000073","San Diego County","1992","03","09","Not adj","Not Prelim","2019",1208800,1115300,93500,7.7
"06","04","000073","San Diego County","1992","03","10","Not adj","Not Prelim","2019",1213700,1125200,88500,7.3
"06","04","000073","San Diego County","1992","03","11","Not adj","Not Prelim","2019",1219700,1127400,92300,7.6
"06","04","000073","San Diego County","1992","03","12","Not adj","Not Prelim","2019",1213700,1126400,87300,7.2
"06","04","000073","San Diego County","1993","01","00","Not adj","Not Prelim","2019",1218900,1123900,95000,7.8
"06","04","000073","San Diego County","1993","03","01","Not adj","Not Prelim","2019",1217400,1121100,96300,7.9
"06","04","000073","San Diego County","1993","03","02","Not adj","Not Prelim","2019",1218600,1123100,95500,7.8
"06","04","000073","San Diego County","1993","03","03","Not adj","Not Prelim","2019",1213300,1121100,92200,7.6
"06","04","000073","San Diego County","1993","03","04","Not adj","Not Prelim","2019",1206000,1113600,92400,7.7
"06","04","000073","San Diego County","1993","03","05","Not adj","Not Prelim","2019",1210600,1118500,92200,7.6
"06","04","000073","San Diego County","1993","03","06","Not adj","Not Prelim","2019",1228100,1128700,99400,8.1
"06","04","000073","San Diego County","1993","03","07","Not adj","Not Prelim","2019",1232400,1129100,103300,8.4
"06","04","000073","San Diego County","1993","03","08","Not adj","Not Prelim","2019",1228800,1129500,99300,8.1
"06","04","000073","San Diego County","1993","03","09","Not adj","Not Prelim","2019",1209700,1111300,98400,8.1
"06","04","000073","San Diego County","1993","03","10","Not adj","Not Prelim","2019",1222900,1126000,96900,7.9
"06","04","000073","San Diego County","1993","03","11","Not adj","Not Prelim","2019",1222400,1130900,91600,7.5
"06","04","000073","San Diego County","1993","03","12","Not adj","Not Prelim","2019",1216900,1134300,82600,6.8
"06","04","000073","San Diego County","1994","01","00","Not adj","Not Prelim","2019",1226500,1139900,86600,7.1
"06","04","000073","San Diego County","1994","03","01","Not adj","Not Prelim","2019",1229600,1135000,94600,7.7
"06","04","000073","San Diego County","1994","03","02","Not adj","Not Prelim","2019",1232000,1140400,91600,7.4
"06","04","000073","San Diego County","1994","03","03","Not adj","Not Prelim","2019",1226800,1137000,89800,7.3
"06","04","000073","San Diego County","1994","03","04","Not adj","Not Prelim","2019",1220000,1132400,87600,7.2
"06","04","000073","San Diego County","1994","03","05","Not adj","Not Prelim","2019",1220800,1137500,83400,6.8
"06","04","000073","San Diego County","1994","03","06","Not adj","Not Prelim","2019",1233200,1143000,90200,7.3
"06","04","000073","San Diego County","1994","03","07","Not adj","Not Prelim","2019",1233000,1138100,94800,7.7
"06","04","000073","San Diego County","1994","03","08","Not adj","Not Prelim","2019",1233400,1142600,90800,7.4
"06","04","000073","San Diego County","1994","03","09","Not adj","Not Prelim","2019",1221200,1133500,87700,7.2
"06","04","000073","San Diego County","1994","03","10","Not adj","Not Prelim","2019",1228700,1145100,83700,6.8
"06","04","000073","San Diego County","1994","03","11","Not adj","Not Prelim","2019",1221500,1145300,76200,6.2
